unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
418,texture,swirly,0.039625248126685206,purple-c,10857154.0,2342214.0,97631.0,0.007451760022354288,painting,2207098.0,1170299.0,68537.0,0.02071317613921411,wheel,1513439.0,542397.0,69850.0,0.035171446324395034,glass,2246777.0,263466.0,23609.0,0.009494360649777973,pantry-s,413952.0,601212.0,5366.0,0.005313934073943501,swirly,1605632.0,265157.0,71305.0,0.039625248126685206
206,texture,spiralled,0.039433010183204595,red-c,21004512.0,3135282.0,140572.0,0.005857356542641258,car,5354795.0,1253713.0,82064.0,0.012574075560902691,pot,422616.0,452825.0,22041.0,0.02582727911881884,ceramic,679072.0,685603.0,40951.0,0.030936207245619178,baggage_claim-s,313600.0,529903.0,9793.0,0.011746290676614169,spiralled,1605632.0,538315.0,81335.0,0.039433010183204595
474,part,head,0.03928921230311983,pink-c,18491188.0,2622507.0,157436.0,0.0075126004121250835,person,14523849.0,1203276.0,263100.0,0.017013681754911802,head,4946761.0,715270.0,214047.0,0.03928921230311983,ceramic,679072.0,402742.0,7829.0,0.007289673505682109,living_room-s,9621248.0,512158.0,36396.0,0.003604631470108478,perforated,1793792.0,228087.0,53440.0,0.02714841557193289
202,part,body,0.03922813253776818,yellow-c,34166024.0,2324533.0,378451.0,0.010479892809353184,airplane,1293178.0,993912.0,77431.0,0.03504205852577253,body,1291612.0,378332.0,63036.0,0.03922813253776818,ceramic,679072.0,527207.0,12382.0,0.010371078912167465,moon_bounce-s,137984.0,514134.0,8438.0,0.013108998260004969,bubbly,1517824.0,136570.0,8955.0,0.005442316609731507
317,material,food,0.03916997641947954,yellow-c,34166024.0,2491625.0,172578.0,0.0047300990588726,bird,1030707.0,1189930.0,17212.0,0.007811475316836289,hair,1159565.0,372586.0,23239.0,0.015401163222242251,food,1104928.0,443216.0,58355.0,0.03916997641947954,bakery-shop-s,715008.0,579309.0,9210.0,0.007166718413330563,freckled,1555456.0,365395.0,34805.0,0.018453950751996503
37,texture,woven,0.039093246701298476,pink-c,18491188.0,2576620.0,91727.0,0.004372933151812295,shelf,1919975.0,1406025.0,54065.0,0.016523861262525082,body,1291612.0,367193.0,11755.0,0.007137002519656355,paper,471596.0,276374.0,2984.0,0.004005444397612841,anechoic_chamber-s,137984.0,901348.0,12575.0,0.012247299020118682,woven,1781248.0,395643.0,81900.0,0.039093246701298476
347,part,ear,0.03867020273550499,red-c,21004512.0,2076701.0,101448.0,0.0044146665555544196,cat,4163987.0,1120747.0,63540.0,0.0121696301650542,ear,784263.0,510133.0,48191.0,0.03867020273550499,food,1104928.0,315708.0,9536.0,0.00675784848699596,florist_shop-indoor-s,225792.0,471194.0,3126.0,0.004505231602917014,meshed,1756160.0,208905.0,11038.0,0.00564884722677834
465,texture,honeycombed,0.038643410246975145,yellow-c,34166024.0,2299626.0,264499.0,0.007306369899675289,grass,12961339.0,1098927.0,185646.0,0.013380258342210453,torso,7669375.0,134005.0,38380.0,0.004942691564713458,carpet,4405463.0,275317.0,41018.0,0.008840539665612159,auditorium-s,489216.0,515367.0,5809.0,0.005816130576086281,honeycombed,1555456.0,637732.0,81599.0,0.038643410246975145
333,texture,zigzagged,0.03863366491911995,yellow-c,34166024.0,1333790.0,91779.0,0.002592038784417153,lamp,593361.0,661766.0,26119.0,0.02125209925403252,shade,197478.0,222214.0,8633.0,0.021001851315747853,glass,2246777.0,182432.0,8640.0,0.0035694086803557345,mosque-outdoor-s,225792.0,392508.0,2409.0,0.0039114064014574,zigzagged,1618176.0,236159.0,68975.0,0.03863366491911995
486,texture,dotted,0.03778776063254117,red-c,21004512.0,2357200.0,169363.0,0.007302537573921469,flower,591549.0,1214294.0,33371.0,0.018827377809071174,foot,165413.0,450977.0,5899.0,0.009662714110445525,food,1104928.0,402596.0,14796.0,0.00991205363602746,ball_pit-s,275968.0,640416.0,13463.0,0.014910496045611963,dotted,2935296.0,325951.0,118748.0,0.03778776063254117
445,part,wheel,0.03729761953083088,red-c,21004512.0,3009432.0,129960.0,0.00544130325995864,bicycle,1152271.0,1388814.0,40365.0,0.01614135129082824,wheel,1513439.0,607678.0,76268.0,0.03729761953083088,metal,3462561.0,521561.0,29937.0,0.007570965951264294,subway_station-corridor-s,188160.0,577799.0,7861.0,0.010369371769876717,spiralled,1605632.0,462733.0,67962.0,0.033974154207927106
298,texture,chequered,0.03724434066641088,black-c,139916835.0,1902581.0,574935.0,0.004070495327884705,painting,2207098.0,846494.0,28670.0,0.00947793034002199,muzzle,666221.0,328523.0,7652.0,0.007752063637431971,glass,2246777.0,398968.0,13926.0,0.005291397318736585,laundromat-s,363776.0,465366.0,4564.0,0.005534952424149079,chequered,1530368.0,234942.0,63387.0,0.03724434066641088
468,part,hair,0.036969329711434525,orange-c,30348501.0,2023211.0,119175.0,0.0036950581593007707,person,14523849.0,920674.0,158144.0,0.010345419278169147,hair,1159565.0,573919.0,61801.0,0.036969329711434525,food,1104928.0,585343.0,10521.0,0.0062634320583420154,ball_pit-s,275968.0,358099.0,4202.0,0.006671270827875813,dotted,2935296.0,117716.0,15854.0,0.005220011602952497
166,part,head,0.036804811086416526,pink-c,18491188.0,2319603.0,218697.0,0.01062043520197606,person,14523849.0,1095107.0,442129.0,0.029131846861007244,head,4946761.0,604603.0,197064.0,0.036804811086416526,food,1104928.0,353516.0,11995.0,0.008292722384266572,pantry-s,413952.0,523431.0,6760.0,0.007263951138108556,,24924928.0,91592.0,72014.0,0.0028869683769243617
228,texture,spiralled,0.03680153451430017,orange-c,30348501.0,2688157.0,170056.0,0.005174127827391466,dog,3793935.0,1097571.0,63523.0,0.013157254281964124,wheel,1513439.0,537387.0,38888.0,0.019328627422912633,ceramic,679072.0,465359.0,11988.0,0.01058596326702536,ball_pit-s,275968.0,381090.0,2974.0,0.004546816616825973,spiralled,1605632.0,591056.0,77972.0,0.03680153451430017
455,texture,waffled,0.036563866023782886,yellow-c,34166024.0,2544276.0,299643.0,0.008229541147801864,cat,4163987.0,1008543.0,95616.0,0.01883348821744863,eye,110350.0,586602.0,19670.0,0.029042555390516797,food,1104928.0,360429.0,25533.0,0.017733417417684385,creek-s,577024.0,326848.0,4357.0,0.004843721338721421,waffled,1555456.0,764631.0,81839.0,0.036563866023782886
231,part,wheel,0.03634998134671294,black-c,139916835.0,2393027.0,632633.0,0.004465311782742448,windowpane,8841352.0,1276036.0,230570.0,0.023320951189755895,wheel,1513439.0,392220.0,66841.0,0.03634998134671294,glass,2246777.0,391415.0,50042.0,0.019335046268570213,cockpit-s,539392.0,654179.0,6638.0,0.005592565039475691,meshed,1756160.0,136407.0,8044.0,0.00426845413932332
460,part,wheel,0.03621674868896308,black-c,139916835.0,2092389.0,579701.0,0.004098868381250215,motorbike,1440771.0,1007515.0,41038.0,0.017047682665018313,wheel,1513439.0,540955.0,71803.0,0.03621674868896308,plastic-opaque,577397.0,430763.0,5211.0,0.005195677945738018,laundromat-s,363776.0,447639.0,3659.0,0.0045298332664814615,zigzagged,1618176.0,182199.0,33452.0,0.018932347363184474
45,texture,freckled,0.036151516551224144,yellow-c,34166024.0,2271040.0,175558.0,0.004841442603073353,cat,4163987.0,879077.0,61533.0,0.012352226654817566,leg,2786636.0,396920.0,39564.0,0.01258400148600887,skin,177664.0,392535.0,4855.0,0.00858769174166525,cloister-indoor-s,263424.0,322672.0,3861.0,0.006631343014418575,freckled,1555456.0,508305.0,72005.0,0.036151516551224144
110,object,signboard,0.0358722093249871,yellow-c,34166024.0,2497508.0,166903.0,0.004573107286155113,signboard,661129.0,1390534.0,71049.0,0.0358722093249871,screen,677188.0,443083.0,31074.0,0.028529274318603522,paper,471596.0,360865.0,15975.0,0.01956555286924699,pantry-s,413952.0,811940.0,9387.0,0.007716367791336657,,24924928.0,96832.0,81665.0,0.0032744462280516573
279,texture,chequered,0.03555304527708395,black-c,139916835.0,2444191.0,1905664.0,0.01356775542680955,person,14523849.0,848262.0,143311.0,0.009410524795125027,hair,1159565.0,387314.0,40582.0,0.026941565972713216,leather,470954.0,464389.0,6253.0,0.006730241419022914,bar-s,765184.0,320100.0,5061.0,0.004685143715695741,chequered,1530368.0,392916.0,66031.0,0.03555304527708395
13,part,wheel,0.03478718240038419,pink-c,18491188.0,2148207.0,105771.0,0.005151112146594288,motorbike,1440771.0,1058107.0,46954.0,0.01914985945730781,wheel,1513439.0,477535.0,66932.0,0.03478718240038419,carpet,4405463.0,495704.0,46633.0,0.00960607135514964,cockpit-s,539392.0,499664.0,5733.0,0.005548119997329005,interlaced,1630720.0,120890.0,13425.0,0.007723573727767758
204,part,ear,0.0346672622814528,orange-c,30348501.0,2478086.0,163995.0,0.005020881380142764,chair,4633108.0,1171783.0,48020.0,0.008341336813001369,ear,784263.0,466479.0,41907.0,0.0346672622814528,ceramic,679072.0,543020.0,8272.0,0.006814848989141718,conference_room-s,2308096.0,579594.0,14246.0,0.004957813689774361,striped,2433536.0,197877.0,20357.0,0.007796462427462299
237,part,head,0.034613458217282615,pink-c,18491188.0,2366777.0,76729.0,0.003692225043784691,dog,3793935.0,1185353.0,106609.0,0.021878929434916605,head,4946761.0,622257.0,186314.0,0.034613458217282615,glass,2246777.0,301463.0,10709.0,0.004220244008841665,laundromat-s,363776.0,502246.0,4139.0,0.004802275946967279,dotted,2935296.0,337289.0,69121.0,0.021576955445729996
270,part,nose,0.034473638077546456,pink-c,18491188.0,2495740.0,194208.0,0.009340192144173538,person,14523849.0,1141734.0,235874.0,0.015287002496288168,nose,155124.0,517588.0,22418.0,0.034473638077546456,paper,471596.0,366094.0,6567.0,0.007901357560794249,skyscraper-s,4402944.0,576821.0,32229.0,0.006514151690861876,perforated,1793792.0,196146.0,22022.0,0.01119051829448005
320,part,roof,0.034348919443260656,red-c,21004512.0,2352556.0,98142.0,0.004219541349415704,house,1833277.0,1492596.0,83065.0,0.025615145885911222,roof,443437.0,413338.0,28452.0,0.034348919443260656,metal,3462561.0,306465.0,11896.0,0.0031662465765091973,house-s,689920.0,902665.0,18023.0,0.01144635778076697,zigzagged,1618176.0,169113.0,15589.0,0.008798893717898064
259,texture,honeycombed,0.03411705361212705,yellow-c,34166024.0,1842529.0,132825.0,0.0037023638934936733,person,14523849.0,711115.0,113539.0,0.007508485476732517,hair,1159565.0,372937.0,18127.0,0.011969954601733388,ceramic,679072.0,439850.0,11275.0,0.010179235803464462,ball_pit-s,275968.0,299401.0,5212.0,0.009141341770775416,honeycombed,1555456.0,359311.0,63171.0,0.03411705361212705
305,object,dog,0.03394026647788378,orange-c,30348501.0,2214941.0,168287.0,0.005194820027871452,dog,3793935.0,1241869.0,165306.0,0.03394026647788378,head,4946761.0,652667.0,132931.0,0.024317401070557618,fur,103280.0,227149.0,4797.0,0.01473135318396226,pasture-s,852992.0,392556.0,6170.0,0.004978303632951367,braided,1568000.0,354760.0,35041.0,0.01856261445691864
179,texture,zigzagged,0.03323448669165766,orange-c,30348501.0,1980501.0,104486.0,0.0032424381486443428,bicycle,1152271.0,851481.0,17429.0,0.008774504448672246,corner pocket,10471.0,300348.0,2609.0,0.008465007624671486,wood,9793596.0,501269.0,32504.0,0.0031673023391011095,poolroom-home-s,1317120.0,520572.0,7914.0,0.0043251148499981965,zigzagged,1618176.0,249758.0,60083.0,0.03323448669165766
440,texture,zigzagged,0.033012116434109715,red-c,21004512.0,2451271.0,142659.0,0.006119257118865751,dog,3793935.0,1011837.0,35373.0,0.007415103013395735,torso,7669375.0,304877.0,72504.0,0.009175691252112823,food,1104928.0,407159.0,17942.0,0.012008205361594759,mountain_snowy-s,1793792.0,513806.0,10816.0,0.004709197477165878,zigzagged,1618176.0,541216.0,69008.0,0.033012116434109715
444,part,screen,0.03292942130685727,blue-c,61494563.0,2483478.0,1479662.0,0.023675206040143858,tvmonitor,1019561.0,1348512.0,28784.0,0.012304593404235219,screen,677188.0,463885.0,36377.0,0.03292942130685727,glass,2246777.0,397609.0,30157.0,0.011535714736543738,ball_pit-s,275968.0,700591.0,7781.0,0.008031767856000032,bubbly,1517824.0,262755.0,13240.0,0.007491488616501984
216,texture,spiralled,0.0329076802195931,orange-c,30348501.0,2989798.0,175915.0,0.005304654816131434,car,5354795.0,1382286.0,85432.0,0.01284373243386715,body,1291612.0,432125.0,29452.0,0.01738314392206742,ceramic,679072.0,576362.0,18219.0,0.014725815642390368,cockpit-s,539392.0,679985.0,8023.0,0.006623167133637236,spiralled,1605632.0,408319.0,64163.0,0.0329076802195931
36,part,head,0.03284818231129513,black-c,139916835.0,2813303.0,1414514.0,0.010009607996352901,dog,3793935.0,1424721.0,157029.0,0.031023423891171752,head,4946761.0,891308.0,185671.0,0.03284818231129513,fabric,8548746.0,358302.0,98088.0,0.011135026155187445,mountain-s,1166592.0,374602.0,7356.0,0.00479581285637727,polka-dotted,1705984.0,366446.0,37636.0,0.01849622123910332
337,part,wheel,0.03283427074425346,black-c,139916835.0,1959636.0,521262.0,0.003687603758556927,motorbike,1440771.0,936481.0,36786.0,0.01571738277761779,wheel,1513439.0,485400.0,63544.0,0.03283427074425346,metal,3462561.0,343167.0,18891.0,0.004988596023541547,alley-s,1091328.0,386596.0,5391.0,0.003661038496251018,interlaced,1630720.0,161338.0,11321.0,0.006357480077069213
466,object,car,0.03270250785790535,blue-c,61494563.0,2275140.0,244558.0,0.0038497826333178777,car,5354795.0,1331962.0,211749.0,0.03270250785790535,body,1291612.0,578684.0,39498.0,0.021574198792002175,glass,2246777.0,314656.0,30261.0,0.011955331364285003,kitchen-s,9006592.0,719603.0,52726.0,0.005450578277554826,,24924928.0,93962.0,75390.0,0.0030224306933670096
478,part,neck,0.032153778317709845,pink-c,18491188.0,2437505.0,187088.0,0.009019938428101393,dog,3793935.0,1196501.0,118132.0,0.024245613574194056,neck,812426.0,774657.0,49441.0,0.032153778317709845,skin,177664.0,432400.0,5987.0,0.009910988168726832,subway_interior-s,363776.0,334084.0,3171.0,0.004564632519012104,frilly,1618176.0,228179.0,12796.0,0.006978777339589291
116,part,muzzle,0.03201386511120636,black-c,139916835.0,2402286.0,911412.0,0.006445278029361186,car,5354795.0,1328904.0,141506.0,0.021629750146472292,muzzle,666221.0,602703.0,39363.0,0.03201386511120636,metal,3462561.0,423275.0,27630.0,0.007161359450480353,kitchen-s,9006592.0,659433.0,67347.0,0.0070162787000459855,,24924928.0,105698.0,66290.0,0.002655388070405718
414,texture,striped,0.031869406806874216,red-c,21004512.0,2971805.0,141076.0,0.00591879897501351,bicycle,1152271.0,1309370.0,31958.0,0.013153156193626905,wheel,1513439.0,632465.0,57280.0,0.02742475428799056,metal,3462561.0,557422.0,30822.0,0.0077264367118800165,subway_station-corridor-s,188160.0,501295.0,3944.0,0.005753372301830312,striped,2433536.0,481007.0,90016.0,0.031869406806874216
122,part,cloud,0.03175320639584157,blue-c,61494563.0,2523928.0,611975.0,0.009651610569487842,sky,36650987.0,1536991.0,532274.0,0.01413528213414892,cloud,129326.0,363721.0,15174.0,0.03175320639584157,ceramic,679072.0,334159.0,9130.0,0.00909271079303775,beach-s,990976.0,818794.0,26204.0,0.014691914961375133,bubbly,1517824.0,269001.0,14175.0,0.007996502411643585
480,texture,grid,0.03173503530209454,black-c,139916835.0,2974103.0,829836.0,0.005841401962375316,windowpane,8841352.0,1695654.0,242663.0,0.023572461108008542,balcony,317196.0,355718.0,12675.0,0.019197593598681686,brick,422313.0,195959.0,3570.0,0.005807692182553496,skyscraper-s,4402944.0,1111723.0,85055.0,0.015665023578112027,grid,1682240.0,557632.0,68896.0,0.03173503530209454
152,part,hand,0.03161200174286701,pink-c,18491188.0,2769101.0,165255.0,0.007833834256915632,person,14523849.0,1259121.0,202495.0,0.012996715440318732,hand,398768.0,425164.0,25248.0,0.03161200174286701,food,1104928.0,354551.0,43169.0,0.03047990905945732,ball_pit-s,275968.0,683588.0,21426.0,0.022839052156950528,scaly,1568000.0,484055.0,56442.0,0.02828303884570806
280,part,leg,0.03156490917356468,black-c,139916835.0,2344189.0,648066.0,0.004576318503282729,horse,1230680.0,1516482.0,56261.0,0.02090786691892418,leg,2786636.0,698766.0,106650.0,0.03156490917356468,fur,103280.0,258064.0,1057.0,0.0029337722426843035,abbey-s,401408.0,709447.0,6694.0,0.006062521679356543,meshed,1756160.0,187022.0,10062.0,0.005205057109750041
304,object,cat,0.03155329754635896,purple-c,10857154.0,2670951.0,64870.0,0.004818307041361158,cat,4163987.0,1540446.0,174488.0,0.03155329754635896,hair,1159565.0,700600.0,55616.0,0.030819889069235582,fur,103280.0,275517.0,4248.0,0.011341640212629052,mountain_snowy-s,1793792.0,558402.0,21147.0,0.009071889155388115,knitted,1856512.0,521740.0,55486.0,0.02388789916849136
343,texture,grid,0.031468870428706205,white-c,72511065.0,2670953.0,357786.0,0.004781686232342485,painting,2207098.0,1347568.0,51894.0,0.014815123564993668,wheel,1513439.0,348437.0,27164.0,0.01480559346644051,glass,2246777.0,404687.0,25135.0,0.00957039274211266,dining_room-s,5694976.0,800588.0,38723.0,0.005997205134832963,grid,1682240.0,381919.0,62975.0,0.031468870428706205
378,object,sky,0.0313296360529505,blue-c,61494563.0,2669099.0,967471.0,0.015309008101453456,sky,36650987.0,1976822.0,1173432.0,0.0313296360529505,shade,197478.0,380629.0,3296.0,0.005734058673198668,painted,13470129.0,220036.0,62209.0,0.00456480781123743,skyscraper-s,4402944.0,1150691.0,93452.0,0.01711517727519389,,24924928.0,146674.0,129599.0,0.005196014129258184
275,object,painting,0.03116395084682514,black-c,139916835.0,2949313.0,881058.0,0.006205285357779468,painting,2207098.0,1730582.0,119005.0,0.03116395084682514,wheel,1513439.0,626164.0,35493.0,0.016868414674137758,glass,2246777.0,484041.0,49440.0,0.01843828061541491,building_facade-s,3148544.0,1202144.0,91401.0,0.021459225452522924,spiralled,1605632.0,105817.0,5301.0,0.003106998923891714
407,part,arm,0.031140605915389245,blue-c,61494563.0,2419523.0,559297.0,0.008828014564139737,person,14523849.0,1151936.0,429221.0,0.028151982308932032,arm,2299112.0,523953.0,85257.0,0.031140605915389245,fabric,8548746.0,465915.0,153230.0,0.017291789554079923,mountain_snowy-s,1793792.0,452650.0,14362.0,0.006434357191498512,frilly,1618176.0,119300.0,8281.0,0.0047889335789196704
132,texture,zigzagged,0.03098283652213826,white-c,72511065.0,2567608.0,315286.0,0.0042171176648270366,building,35246027.0,1399404.0,473511.0,0.013090568595750515,wheel,1513439.0,424604.0,33706.0,0.017699598337899226,paper,471596.0,276831.0,3339.0,0.004481349853976979,street-s,28111104.0,900496.0,309637.0,0.0107880077749386,zigzagged,1618176.0,237157.0,55756.0,0.03098283652213826
353,part,screen,0.030538085052807064,white-c,72511065.0,2574370.0,616570.0,0.008279567574985868,windowpane,8841352.0,1282872.0,155496.0,0.015598379251595589,screen,677188.0,390974.0,31653.0,0.030538085052807064,glass,2246777.0,440905.0,45430.0,0.0171936666146908,casino-indoor-s,652288.0,674237.0,9105.0,0.006911235596848386,freckled,1555456.0,259921.0,23033.0,0.012850769718313003
120,part,head,0.03047567008849258,purple-c,10857154.0,2701420.0,61069.0,0.004524465817941909,cat,4163987.0,1410702.0,121918.0,0.022358907058447897,head,4946761.0,903338.0,173013.0,0.03047567008849258,fabric,8548746.0,459401.0,62842.0,0.007025137767801098,cloister-indoor-s,263424.0,357578.0,4332.0,0.007024826892827605,freckled,1555456.0,396938.0,38138.0,0.019923145075684757
379,texture,freckled,0.030289159575563582,orange-c,30348501.0,2447897.0,141614.0,0.004336699945710864,cat,4163987.0,1292374.0,141242.0,0.026573628925335446,muzzle,666221.0,584247.0,25046.0,0.020438673371295766,food,1104928.0,395650.0,16850.0,0.011356528959485836,living_room-s,9621248.0,474283.0,34004.0,0.003379606296340506,freckled,1555456.0,355513.0,56180.0,0.030289159575563582
172,object,person,0.030240466437968076,red-c,21004512.0,2594017.0,162673.0,0.0069412015503082115,person,14523849.0,1320419.0,465074.0,0.030240466437968076,arm,2299112.0,793875.0,85557.0,0.028448542443215635,fabric,8548746.0,565688.0,110190.0,0.012237562642682717,living_room-s,9621248.0,592104.0,61203.0,0.0060285758217299605,,24924928.0,100131.0,81669.0,0.0032741740396954864
501,color,yellow-c,0.03017538004032691,yellow-c,34166024.0,2538415.0,1075128.0,0.03017538004032691,flower,591549.0,1226633.0,20814.0,0.011580266255992094,wheel,1513439.0,443734.0,13191.0,0.006785556656388794,food,1104928.0,600895.0,33838.0,0.020238219840489,ball_pit-s,275968.0,639964.0,8766.0,0.009663060564439142,zigzagged,1618176.0,281110.0,25426.0,0.013568783153490655
105,part,hair,0.03010744402491281,orange-c,30348501.0,1990700.0,131917.0,0.004095874709584329,cat,4163987.0,1045267.0,125731.0,0.024733044386737308,hair,1159565.0,685240.0,53919.0,0.03010744402491281,skin,177664.0,353383.0,4006.0,0.007600926683123323,cockpit-s,539392.0,303790.0,3194.0,0.0038024352728848504,waffled,1555456.0,176892.0,14646.0,0.008526508090460395
457,part,hair,0.029802135524542455,white-c,72511065.0,2436681.0,311213.0,0.004169714046069101,sidewalk,4001057.0,1602060.0,61592.0,0.0111146299980601,hair,1159565.0,480191.0,47454.0,0.029802135524542455,glass,2246777.0,235083.0,11929.0,0.004829689574324141,street-s,28111104.0,828272.0,154956.0,0.005383328898063605,freckled,1555456.0,177936.0,8368.0,0.004850947001317083
400,part,wheel,0.029712419529157465,red-c,21004512.0,2080036.0,98074.0,0.004266596086028679,motorbike,1440771.0,1069970.0,36406.0,0.014713448259835471,wheel,1513439.0,677892.0,63231.0,0.029712419529157465,food,1104928.0,448434.0,9181.0,0.005945546538909623,ball_pit-s,275968.0,365198.0,3210.0,0.005031694975829053,dotted,2935296.0,186484.0,40076.0,0.013004493617816637
510,texture,spiralled,0.029708977375270187,red-c,21004512.0,3072701.0,127122.0,0.00530778776581684,skyscraper,1270392.0,1457857.0,62874.0,0.023589176007128454,roof,443437.0,264618.0,12981.0,0.018675709348932628,brick,422313.0,318758.0,8003.0,0.010917131834973016,skyscraper-s,4402944.0,906796.0,99777.0,0.01915119166873162,spiralled,1605632.0,602409.0,63706.0,0.029708977375270187
499,texture,fibrous,0.029625777528900395,orange-c,30348501.0,2816984.0,178795.0,0.005420216457001294,cat,4163987.0,1388623.0,151510.0,0.028051693173612783,head,4946761.0,605173.0,144470.0,0.02671677518333918,food,1104928.0,317451.0,12983.0,0.009211747443585763,creek-s,577024.0,501056.0,6867.0,0.006410489790545858,fibrous,1831424.0,720695.0,73433.0,0.029625777528900395
276,texture,freckled,0.02951103670369278,orange-c,30348501.0,2698528.0,250246.0,0.007630199583904312,cat,4163987.0,1307085.0,71310.0,0.01320613760384254,head,4946761.0,490337.0,117673.0,0.02212137590059076,ceramic,679072.0,467775.0,7532.0,0.0066109899369357905,conference_room-s,2308096.0,586907.0,12062.0,0.004183921904749351,freckled,1555456.0,318879.0,53728.0,0.02951103670369278
300,part,shade,0.029508011005016987,red-c,21004512.0,2131285.0,110028.0,0.004778472328112038,lamp,593361.0,1106285.0,40588.0,0.024464485268146142,shade,197478.0,438655.0,18233.0,0.029508011005016987,food,1104928.0,334988.0,9146.0,0.006392362154644003,lighthouse-s,589568.0,570851.0,5301.0,0.004589141542249363,striped,2433536.0,210638.0,15743.0,0.0059895047653904555
438,part,hair,0.02942041186374822,black-c,139916835.0,2156561.0,672292.0,0.004754503189734643,book,615007.0,1223734.0,25899.0,0.014286407750923687,hair,1159565.0,430066.0,45431.0,0.02942041186374822,food,1104928.0,257064.0,5829.0,0.004298155900138848,skyscraper-s,4402944.0,694845.0,38605.0,0.007630677200117647,perforated,1793792.0,116369.0,9028.0,0.00474874719443616
69,part,head,0.029210953159002906,pink-c,18491188.0,1931758.0,220590.0,0.010919023503991317,person,14523849.0,1050136.0,324491.0,0.02127880439836233,head,4946761.0,587613.0,157076.0,0.029210953159002906,skin,177664.0,246212.0,9801.0,0.02366962506792247,cockpit-s,539392.0,370708.0,3690.0,0.004071005394909588,freckled,1555456.0,176326.0,13271.0,0.007722382923356324
498,part,muzzle,0.029188372401088084,red-c,21004512.0,2257780.0,144497.0,0.00625046636151934,dog,3793935.0,1010836.0,78324.0,0.01657143304473741,muzzle,666221.0,670106.0,37899.0,0.029188372401088084,ceramic,679072.0,484857.0,20225.0,0.017683771325447843,wine_cellar-barrel_storage-s,263424.0,268154.0,2525.0,0.004772678729730291,freckled,1555456.0,200724.0,16878.0,0.009703892710984062
387,part,hair,0.02913987150062911,black-c,139916835.0,2129355.0,1047449.0,0.007428782644236518,person,14523849.0,1107804.0,311530.0,0.02033469313529663,hair,1159565.0,593265.0,49631.0,0.02913987150062911,fabric,8548746.0,385658.0,40122.0,0.004510988070762767,art_studio-s,1229312.0,436548.0,6336.0,0.0038179622590574164,polka-dotted,1705984.0,152224.0,9770.0,0.005285543794273868
258,part,roof,0.02904658584447802,orange-c,30348501.0,2324102.0,164542.0,0.005061575342804974,water,5662399.0,1297542.0,82674.0,0.012021345107002535,roof,443437.0,231456.0,19050.0,0.02904658584447802,brick,422313.0,342312.0,16586.0,0.022172640731298765,skyscraper-s,4402944.0,643026.0,33758.0,0.006735150069470326,braided,1568000.0,305251.0,16285.0,0.008769681297342008
195,part,ear,0.028927985661853173,orange-c,30348501.0,2153871.0,144661.0,0.0044706808834530974,dog,3793935.0,1223450.0,93930.0,0.019078066114141392,ear,784263.0,703785.0,41836.0,0.028927985661853173,fabric,8548746.0,456233.0,62610.0,0.007001500385412411,mountain_snowy-s,1793792.0,401965.0,16180.0,0.007423458772046135,waffled,1555456.0,162666.0,15791.0,0.009276104353383684
139,texture,studded,0.028768271161454615,black-c,139916835.0,2514201.0,1146717.0,0.00811637843545822,dog,3793935.0,1287729.0,77751.0,0.015538039929950821,muzzle,666221.0,566223.0,23229.0,0.01920998333629669,leather,470954.0,327640.0,5021.0,0.006327080180399282,auto_showroom-s,301056.0,462608.0,4450.0,0.005861325001909869,studded,1593088.0,293923.0,52768.0,0.028768271161454615
316,texture,dotted,0.028732300987887906,blue-c,61494563.0,2252908.0,492415.0,0.0077845951160014784,sky,36650987.0,1140699.0,326755.0,0.008721622895822229,body,1291612.0,293351.0,5701.0,0.0036099139978040375,ceramic,679072.0,332974.0,9058.0,0.009031015326205297,art_gallery-s,953344.0,577649.0,10316.0,0.006783820627260096,dotted,2935296.0,248721.0,88929.0,0.028732300987887906
351,part,muzzle,0.028606612072687707,purple-c,10857154.0,1996469.0,86168.0,0.006749034948625235,dog,3793935.0,1022474.0,49715.0,0.010429660473275608,muzzle,666221.0,460598.0,31338.0,0.028606612072687707,food,1104928.0,385480.0,10398.0,0.007025628205214829,waterfall-fan-s,250880.0,442061.0,2816.0,0.0040804202137293966,frilly,1618176.0,229357.0,17346.0,0.00947772003625859
145,part,mouth,0.02841095542222837,blue-c,61494563.0,2181400.0,313962.0,0.004955051845663775,bottle,940208.0,1113947.0,30244.0,0.014943344840756337,mouth,47068.0,495101.0,14978.0,0.02841095542222837,glass,2246777.0,373824.0,38043.0,0.014730743704497633,pantry-s,413952.0,518866.0,3923.0,0.004223297573999214,freckled,1555456.0,101636.0,9375.0,0.005689690644692019
205,part,muzzle,0.028197299857502408,black-c,139916835.0,2419700.0,620987.0,0.004381925686799024,car,5354795.0,1394609.0,84802.0,0.012724240697343967,muzzle,666221.0,599385.0,34708.0,0.028197299857502408,food,1104928.0,454962.0,18417.0,0.011947663046968711,shoe_shop-s,577024.0,720462.0,10160.0,0.007892328749671801,,24924928.0,118912.0,66843.0,0.0026761824089581304
